break_id,account_id,business_date,ticker,break_category,internal_value,custodian_value,variance,dollar_exposure,injection_id
3369,2,2023-10-16,,CASH_BALANCE_BREAK,70.5,68.0,2.5,2.5,1
3370,1,2023-11-01,,CASH_BALANCE_BREAK,-1040.9,-2040.9,1000.0,1000.0,0
3371,5,2023-11-26,,CASH_BALANCE_BREAK,6496.48,6746.48,-250.0,250.0,4
3372,6,2023-11-26,,CASH_BALANCE_BREAK,156.82,141.32,15.5,15.5,6
3373,2,2024-04-27,,CASH_BALANCE_BREAK,86.07,83.57,2.5,2.5,1
3374,5,2023-11-13,,CASH_BALANCE_BREAK,6842.23,7092.23,-250.0,250.0,4
3375,5,2024-06-04,,CASH_BALANCE_BREAK,8066.02,8316.02,-250.0,250.0,4
3376,6,2024-06-04,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3377,5,2024-06-23,,CASH_BALANCE_BREAK,7928.1,8178.1,-250.0,250.0,4
3378,5,2022-07-06,,CASH_BALANCE_BREAK,4501.34,4751.34,-250.0,250.0,4
3379,2,2024-05-02,,CASH_BALANCE_BREAK,776.95,774.45,2.5,2.5,1
3380,1,2024-05-20,,CASH_BALANCE_BREAK,-585.69,-1585.69,1000.0,1000.0,0
3381,5,2024-06-22,,CASH_BALANCE_BREAK,7928.1,8178.1,-250.0,250.0,4
3382,5,2024-06-15,,CASH_BALANCE_BREAK,8066.02,8316.02,-250.0,250.0,4
3383,6,2023-11-16,,CASH_BALANCE_BREAK,394.57,379.07,15.5,15.5,6
3384,5,2023-10-04,,CASH_BALANCE_BREAK,6126.15,6376.15,-250.0,250.0,4
3385,1,2023-10-29,,CASH_BALANCE_BREAK,-1040.9,-2040.9,1000.0,1000.0,0
3386,2,2024-05-21,,CASH_BALANCE_BREAK,819.99,817.49,2.5,2.5,1
3387,1,2024-06-24,,CASH_BALANCE_BREAK,-557.21,-1557.21,1000.0,1000.0,0
3388,1,2024-06-11,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3389,6,2024-06-26,,CASH_BALANCE_BREAK,758.8,743.3,15.5,15.5,6
3390,5,2024-06-20,,CASH_BALANCE_BREAK,7928.1,8178.1,-250.0,250.0,4
3391,6,2024-06-20,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3392,5,2022-08-20,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
3393,6,2022-09-13,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
3394,6,2024-01-10,,CASH_BALANCE_BREAK,-79.65,-95.15,15.5,15.5,6
3395,2,2023-09-30,,CASH_BALANCE_BREAK,-568.4,-570.9,2.5,2.5,1
3396,6,2024-01-02,,CASH_BALANCE_BREAK,-79.65,-95.15,15.5,15.5,6
3397,2,2024-01-30,,CASH_BALANCE_BREAK,-556.1,-558.6,2.5,2.5,1
3398,1,2023-08-27,,CASH_BALANCE_BREAK,-1065.58,-2065.58,1000.0,1000.0,0
3399,1,2024-03-07,,CASH_BALANCE_BREAK,-2093.25,-3093.25,1000.0,1000.0,0
3400,6,2024-04-02,,CASH_BALANCE_BREAK,-78.73,-94.23,15.5,15.5,6
3401,2,2023-10-14,,CASH_BALANCE_BREAK,70.5,68.0,2.5,2.5,1
3402,1,2023-08-13,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
3403,6,2023-08-13,,CASH_BALANCE_BREAK,-1184.51,-1200.01,15.5,15.5,6
3404,1,2021-08-23,,CASH_BALANCE_BREAK,-680.19,-1680.19,1000.0,1000.0,0
3405,2,2021-07-25,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
3406,1,2021-08-07,,CASH_BALANCE_BREAK,-684.54,-1684.54,1000.0,1000.0,0
3407,2,2021-08-07,,CASH_BALANCE_BREAK,-1262.66,-1265.16,2.5,2.5,1
3408,1,2021-06-18,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
3409,5,2021-09-17,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
3410,1,2021-01-18,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
3411,1,2021-09-05,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
3412,2,2021-04-21,,CASH_BALANCE_BREAK,-1272.68,-1275.18,2.5,2.5,1
3413,5,2021-09-22,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
3414,5,2022-01-20,,CASH_BALANCE_BREAK,1374.55,1624.55,-250.0,250.0,4
3415,2,2022-01-16,,CASH_BALANCE_BREAK,-1328.37,-1330.87,2.5,2.5,1
3416,6,2022-08-25,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
3417,5,2022-11-26,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
3418,5,2023-04-23,,CASH_BALANCE_BREAK,5001.5,5251.5,-250.0,250.0,4
3419,6,2022-10-25,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
3420,5,2023-03-14,,CASH_BALANCE_BREAK,5626.14,5876.14,-250.0,250.0,4
3421,5,2023-07-17,,CASH_BALANCE_BREAK,6008.63,6258.63,-250.0,250.0,4
3422,6,2024-02-04,,CASH_BALANCE_BREAK,-77.24,-92.74,15.5,15.5,6
3423,2,2023-09-04,,CASH_BALANCE_BREAK,-578.1,-580.6,2.5,2.5,1
3424,2,2022-08-21,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3425,1,2022-09-16,,CASH_BALANCE_BREAK,-1365.4,-2365.4,1000.0,1000.0,0
3426,6,2022-09-16,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
3427,1,2023-06-14,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
3428,5,2022-10-28,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
3429,6,2022-10-28,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
3430,2,2023-07-10,,CASH_BALANCE_BREAK,-742.39,-744.89,2.5,2.5,1
3431,6,2022-07-24,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
3432,5,2021-10-01,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
3433,5,2021-11-23,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
3434,1,2022-01-11,,CASH_BALANCE_BREAK,-1051.39,-2051.39,1000.0,1000.0,0
3435,5,2023-01-10,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
3436,2,2022-07-20,,CASH_BALANCE_BREAK,-699.26,-701.76,2.5,2.5,1
3437,2,2022-10-27,,CASH_BALANCE_BREAK,-884.91,-887.41,2.5,2.5,1
3438,5,2022-10-27,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
3439,2,2023-01-17,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
3440,5,2022-09-15,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
3441,6,2022-09-15,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
3442,2,2024-02-13,,CASH_BALANCE_BREAK,-552.54,-555.04,2.5,2.5,1
3443,5,2023-10-17,,CASH_BALANCE_BREAK,6840.25,7090.25,-250.0,250.0,4
3444,6,2024-04-17,,CASH_BALANCE_BREAK,1347.22,1331.72,15.5,15.5,6
3445,5,2024-05-14,,CASH_BALANCE_BREAK,7560.0,7810.0,-250.0,250.0,4
3446,6,2024-06-01,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3447,6,2023-07-17,,CASH_BALANCE_BREAK,-1164.51,-1180.01,15.5,15.5,6
3448,6,2023-08-10,,CASH_BALANCE_BREAK,-1184.51,-1200.01,15.5,15.5,6
3449,2,2023-11-09,,CASH_BALANCE_BREAK,-125.51,-128.01,2.5,2.5,1
3450,1,2024-05-05,,CASH_BALANCE_BREAK,-449.81,-1449.81,1000.0,1000.0,0
3451,2,2022-05-15,,CASH_BALANCE_BREAK,-267.88,-270.38,2.5,2.5,1
3452,2,2023-11-25,,CASH_BALANCE_BREAK,-556.12,-558.62,2.5,2.5,1
3453,1,2024-06-10,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3454,1,2023-11-17,,CASH_BALANCE_BREAK,-1628.52,-2628.52,1000.0,1000.0,0
3455,6,2023-11-13,,CASH_BALANCE_BREAK,394.57,379.07,15.5,15.5,6
3456,1,2024-05-18,,CASH_BALANCE_BREAK,-585.69,-1585.69,1000.0,1000.0,0
3457,1,2024-06-05,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3458,5,2024-05-03,,CASH_BALANCE_BREAK,7560.0,7810.0,-250.0,250.0,4
3459,1,2022-07-04,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
3460,1,2024-05-02,,CASH_BALANCE_BREAK,-449.81,-1449.81,1000.0,1000.0,0
3461,1,2024-05-28,,CASH_BALANCE_BREAK,-585.69,-1585.69,1000.0,1000.0,0
3462,6,2024-04-28,,CASH_BALANCE_BREAK,1347.22,1331.72,15.5,15.5,6
3463,5,2024-05-27,,CASH_BALANCE_BREAK,7933.08,8183.08,-250.0,250.0,4
3464,5,2023-11-24,,CASH_BALANCE_BREAK,6496.48,6746.48,-250.0,250.0,4
3465,6,2023-11-24,,CASH_BALANCE_BREAK,156.82,141.32,15.5,15.5,6
3466,6,2022-03-28,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
3467,6,2023-05-17,,CASH_BALANCE_BREAK,-783.59,-799.09,15.5,15.5,6
3468,2,2024-06-24,,CASH_BALANCE_BREAK,-103.16,-105.66,2.5,2.5,1
3469,5,2024-05-30,,CASH_BALANCE_BREAK,8066.02,8316.02,-250.0,250.0,4
3470,2,2022-08-22,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3471,6,2022-08-22,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
3472,1,2024-06-03,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3473,1,2024-06-26,,CASH_BALANCE_BREAK,-557.21,-1557.21,1000.0,1000.0,0
3474,2,2024-06-27,,CASH_BALANCE_BREAK,-103.16,-105.66,2.5,2.5,1
3475,1,2021-09-11,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
3476,6,2022-07-09,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
3477,6,2022-12-14,,CASH_BALANCE_BREAK,-1739.01,-1754.51,15.5,15.5,6
3478,1,2022-12-16,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
3479,2,2022-12-16,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
3480,6,2023-06-28,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
3481,5,2024-01-10,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
3482,1,2023-09-15,,CASH_BALANCE_BREAK,-1062.8,-2062.8,1000.0,1000.0,0
3483,2,2021-04-08,,CASH_BALANCE_BREAK,-1575.26,-1577.76,2.5,2.5,1
3484,5,2021-09-04,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
3485,2,2021-07-02,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
3486,6,2023-05-23,,CASH_BALANCE_BREAK,-783.59,-799.09,15.5,15.5,6
3487,5,2023-04-07,,CASH_BALANCE_BREAK,5651.4,5901.4,-250.0,250.0,4
3488,1,2023-05-02,,CASH_BALANCE_BREAK,-2791.98,-3791.98,1000.0,1000.0,0
3489,1,2022-09-03,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
3490,2,2022-09-03,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3491,5,2023-03-22,,CASH_BALANCE_BREAK,5646.75,5896.75,-250.0,250.0,4
3492,6,2023-04-10,,CASH_BALANCE_BREAK,-650.73,-666.23,15.5,15.5,6
3493,5,2022-05-27,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
3494,1,2023-06-24,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
3495,5,2023-06-26,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
3496,2,2023-07-19,,CASH_BALANCE_BREAK,-542.39,-544.89,2.5,2.5,1
3497,5,2023-07-19,,CASH_BALANCE_BREAK,6008.63,6258.63,-250.0,250.0,4
3498,6,2023-07-12,,CASH_BALANCE_BREAK,-1164.51,-1180.01,15.5,15.5,6
3499,2,2021-08-23,,CASH_BALANCE_BREAK,-1251.53,-1254.03,2.5,2.5,1
3500,2,2021-02-17,,CASH_BALANCE_BREAK,-1588.82,-1591.32,2.5,2.5,1
3501,2,2021-06-16,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
3502,2,2021-04-29,,CASH_BALANCE_BREAK,-1272.68,-1275.18,2.5,2.5,1
3503,2,2021-06-18,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
3504,1,2021-06-08,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
3505,1,2021-09-14,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
3506,1,2021-04-23,,CASH_BALANCE_BREAK,-1005.94,-2005.94,1000.0,1000.0,0
3507,2,2021-05-01,,CASH_BALANCE_BREAK,-1272.68,-1275.18,2.5,2.5,1
3508,1,2023-09-04,,CASH_BALANCE_BREAK,-1065.58,-2065.58,1000.0,1000.0,0
3509,2,2022-07-08,,CASH_BALANCE_BREAK,-615.08,-617.58,2.5,2.5,1
3510,1,2022-08-21,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
3511,2,2024-01-12,,CASH_BALANCE_BREAK,-556.1,-558.6,2.5,2.5,1
3512,6,2024-04-26,,CASH_BALANCE_BREAK,1347.22,1331.72,15.5,15.5,6
3513,6,2024-05-14,,CASH_BALANCE_BREAK,1184.75,1169.25,15.5,15.5,6
3514,2,2024-05-29,,CASH_BALANCE_BREAK,819.99,817.49,2.5,2.5,1
3515,5,2024-05-29,,CASH_BALANCE_BREAK,7933.08,8183.08,-250.0,250.0,4
3516,2,2022-08-19,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3517,1,2024-06-02,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3518,1,2023-10-05,,CASH_BALANCE_BREAK,-1250.53,-2250.53,1000.0,1000.0,0
3519,2,2023-11-23,,CASH_BALANCE_BREAK,-556.12,-558.62,2.5,2.5,1
3520,1,2022-07-05,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
3521,2,2022-07-05,,CASH_BALANCE_BREAK,-615.08,-617.58,2.5,2.5,1
3522,2,2024-05-05,,CASH_BALANCE_BREAK,776.95,774.45,2.5,2.5,1
3523,5,2024-05-19,,CASH_BALANCE_BREAK,7933.08,8183.08,-250.0,250.0,4
3524,6,2024-05-19,,CASH_BALANCE_BREAK,911.05,895.55,15.5,15.5,6
3525,2,2024-05-31,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3526,2,2024-06-06,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3527,5,2022-05-17,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
3528,1,2024-05-15,,CASH_BALANCE_BREAK,-585.69,-1585.69,1000.0,1000.0,0
3529,2,2024-05-15,,CASH_BALANCE_BREAK,819.99,817.49,2.5,2.5,1
3530,2,2023-11-01,,CASH_BALANCE_BREAK,-40.89,-43.39,2.5,2.5,1
3531,1,2024-04-27,,CASH_BALANCE_BREAK,-976.78,-1976.78,1000.0,1000.0,0
3532,6,2022-03-27,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
3533,2,2024-04-13,,CASH_BALANCE_BREAK,86.07,83.57,2.5,2.5,1
3534,2,2024-04-22,,CASH_BALANCE_BREAK,86.07,83.57,2.5,2.5,1
3535,5,2024-04-22,,CASH_BALANCE_BREAK,7046.34,7296.34,-250.0,250.0,4
3536,2,2024-05-18,,CASH_BALANCE_BREAK,819.99,817.49,2.5,2.5,1
3537,2,2024-05-13,,CASH_BALANCE_BREAK,776.95,774.45,2.5,2.5,1
3538,2,2024-06-05,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3539,6,2024-05-03,,CASH_BALANCE_BREAK,1184.75,1169.25,15.5,15.5,6
3540,2,2024-06-13,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3541,2,2022-05-18,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
3542,6,2024-06-18,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3543,6,2024-06-07,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3544,1,2024-06-08,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3545,2,2024-06-08,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3546,1,2022-03-28,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
3547,1,2023-07-18,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
3548,2,2023-07-18,,CASH_BALANCE_BREAK,-742.39,-744.89,2.5,2.5,1
3549,6,2024-05-11,,CASH_BALANCE_BREAK,1184.75,1169.25,15.5,15.5,6
3550,6,2024-05-30,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3551,5,2022-08-22,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
3552,2,2024-06-03,,CASH_BALANCE_BREAK,472.58,470.08,2.5,2.5,1
3553,6,2024-06-09,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3554,2,2022-02-09,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
3555,5,2022-09-13,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
3556,5,2022-12-14,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
3557,5,2024-07-01,,CASH_BALANCE_BREAK,7928.1,8178.1,-250.0,250.0,4
3558,6,2024-07-01,,CASH_BALANCE_BREAK,758.8,743.3,15.5,15.5,6
3559,5,2023-06-28,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
3560,5,2022-05-19,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
3561,6,2022-11-29,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
3562,5,2024-06-17,,CASH_BALANCE_BREAK,8066.02,8316.02,-250.0,250.0,4
3563,6,2024-06-17,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
3564,6,2022-02-24,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
3565,5,2022-02-26,,CASH_BALANCE_BREAK,1376.68,1626.68,-250.0,250.0,4
3566,2,2022-06-06,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
3567,6,2024-02-17,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3568,1,2023-03-31,,CASH_BALANCE_BREAK,-1254.78,-2254.78,1000.0,1000.0,0
3569,1,2023-01-30,,CASH_BALANCE_BREAK,-1267.32,-2267.32,1000.0,1000.0,0
3570,2,2024-03-18,,CASH_BALANCE_BREAK,222.39,219.89,2.5,2.5,1
3571,2,2022-03-24,,CASH_BALANCE_BREAK,-1369.24,-1371.74,2.5,2.5,1
3572,6,2022-05-14,,CASH_BALANCE_BREAK,-1340.99,-1356.49,15.5,15.5,6
3573,1,2024-03-28,,CASH_BALANCE_BREAK,-1035.88,-2035.88,1000.0,1000.0,0
3574,5,2024-01-29,,CASH_BALANCE_BREAK,6058.55,6308.55,-250.0,250.0,4
3575,6,2024-01-29,,CASH_BALANCE_BREAK,-77.24,-92.74,15.5,15.5,6
3576,2,2024-02-07,,CASH_BALANCE_BREAK,-556.1,-558.6,2.5,2.5,1
3577,6,2022-02-08,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
3578,2,2024-03-16,,CASH_BALANCE_BREAK,222.39,219.89,2.5,2.5,1
3579,5,2023-12-23,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
3580,1,2024-02-25,,CASH_BALANCE_BREAK,-1680.97,-2680.97,1000.0,1000.0,0
3581,2,2024-02-10,,CASH_BALANCE_BREAK,-552.54,-555.04,2.5,2.5,1
3582,5,2023-01-20,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
3583,6,2023-01-20,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
3584,1,2024-02-13,,CASH_BALANCE_BREAK,-1680.97,-2680.97,1000.0,1000.0,0
3585,5,2024-02-22,,CASH_BALANCE_BREAK,5861.98,6111.98,-250.0,250.0,4
3586,1,2024-02-23,,CASH_BALANCE_BREAK,-1680.97,-2680.97,1000.0,1000.0,0
3587,2,2022-12-26,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
3588,5,2024-02-24,,CASH_BALANCE_BREAK,5861.98,6111.98,-250.0,250.0,4
3589,5,2022-09-29,,CASH_BALANCE_BREAK,4464.85,4714.85,-250.0,250.0,4
3590,6,2022-09-29,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
3591,6,2022-12-25,,CASH_BALANCE_BREAK,-1739.01,-1754.51,15.5,15.5,6
3592,2,2023-02-28,,CASH_BALANCE_BREAK,-820.18,-822.68,2.5,2.5,1
3593,6,2022-10-01,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
3594,1,2022-08-11,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
3595,2,2022-08-11,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3596,5,2023-02-27,,CASH_BALANCE_BREAK,5626.14,5876.14,-250.0,250.0,4
3597,1,2023-01-27,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
3598,2,2023-01-27,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
3599,6,2023-01-31,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
3600,1,2022-11-16,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
3601,6,2022-11-16,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
3602,1,2023-03-02,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
3603,6,2023-03-02,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
3604,6,2024-03-01,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3605,6,2024-04-23,,CASH_BALANCE_BREAK,1347.22,1331.72,15.5,15.5,6
3606,6,2023-12-31,,CASH_BALANCE_BREAK,-79.65,-95.15,15.5,15.5,6
3607,1,2023-04-22,,CASH_BALANCE_BREAK,-2787.46,-3787.46,1000.0,1000.0,0
3608,2,2023-04-22,,CASH_BALANCE_BREAK,-133.53,-136.03,2.5,2.5,1
3609,5,2024-01-07,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
3610,2,2022-08-20,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3611,2,2022-09-13,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
3612,2,2024-07-01,,CASH_BALANCE_BREAK,-103.16,-105.66,2.5,2.5,1
3613,1,2023-06-28,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
3614,1,2024-06-17,,CASH_BALANCE_BREAK,-1055.61,-2055.61,1000.0,1000.0,0
3615,2,2024-02-03,,CASH_BALANCE_BREAK,-556.1,-558.6,2.5,2.5,1
3616,2,2024-01-02,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
3617,6,2024-01-30,,CASH_BALANCE_BREAK,-77.24,-92.74,15.5,15.5,6
3618,1,2024-01-31,,CASH_BALANCE_BREAK,-1680.98,-2680.98,1000.0,1000.0,0
3619,5,2024-01-27,,CASH_BALANCE_BREAK,6058.55,6308.55,-250.0,250.0,4
3620,2,2024-04-02,,CASH_BALANCE_BREAK,86.07,83.57,2.5,2.5,1
3621,6,2022-02-11,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
3622,5,2022-02-24,,CASH_BALANCE_BREAK,1376.68,1626.68,-250.0,250.0,4
3623,2,2022-02-26,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
3624,2,2021-07-14,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
3625,2,2024-02-17,,CASH_BALANCE_BREAK,-552.54,-555.04,2.5,2.5,1
3626,5,2024-02-17,,CASH_BALANCE_BREAK,5861.98,6111.98,-250.0,250.0,4
3627,5,2024-01-09,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
3628,2,2023-01-31,,CASH_BALANCE_BREAK,-843.15,-845.65,2.5,2.5,1
3629,1,2024-01-08,,CASH_BALANCE_BREAK,-1607.54,-2607.54,1000.0,1000.0,0
3630,6,2022-03-24,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
3631,6,2024-02-18,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3632,6,2024-02-28,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3633,2,2024-03-28,,CASH_BALANCE_BREAK,222.39,219.89,2.5,2.5,1
3634,5,2024-03-28,,CASH_BALANCE_BREAK,6333.37,6583.37,-250.0,250.0,4
3635,2,2024-01-29,,CASH_BALANCE_BREAK,-556.1,-558.6,2.5,2.5,1
3636,2,2021-04-12,,CASH_BALANCE_BREAK,-1575.26,-1577.76,2.5,2.5,1
3637,1,2024-03-17,,CASH_BALANCE_BREAK,-1035.88,-2035.88,1000.0,1000.0,0
3638,1,2022-03-25,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
3639,6,2024-02-10,,CASH_BALANCE_BREAK,-77.24,-92.74,15.5,15.5,6
3640,1,2024-04-07,,CASH_BALANCE_BREAK,-976.78,-1976.78,1000.0,1000.0,0
3641,2,2024-04-07,,CASH_BALANCE_BREAK,86.07,83.57,2.5,2.5,1
3642,1,2023-03-14,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
3643,5,2023-12-29,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
3644,1,2024-02-22,,CASH_BALANCE_BREAK,-1680.97,-2680.97,1000.0,1000.0,0
3645,6,2024-02-23,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3646,6,2022-11-01,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
3647,6,2024-01-28,,CASH_BALANCE_BREAK,-77.24,-92.74,15.5,15.5,6
3648,1,2022-09-29,,CASH_BALANCE_BREAK,-1365.4,-2365.4,1000.0,1000.0,0
3649,6,2023-02-28,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
3650,6,2024-03-02,,CASH_BALANCE_BREAK,-89.71,-105.21,15.5,15.5,6
3651,1,2022-06-23,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
3652,6,2022-09-30,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
